trade_date,symbol,pre_close,open,high,low,close,total_vol,total_amt,upper_limit,lower_limit
2013-07-05,600519.SH,196.62,196.9,199.37,196.9,197.12,1777954,351961193.0,216.28,176.96
2013-07-04,600519.SH,197.97,197.07,199.86,196.58,196.62,2421452,480333716.0,217.77,178.17
2013-07-03,600519.SH,197.95,198.9,199.8,196.13,197.97,3542464,702154070.0,217.75,178.16
2013-07-02,600519.SH,194.29,194.27,198.99,192.62,197.95,3345317,656544871.0,213.72,174.86
2013-07-01,600519.SH,192.37,192.03,194.97,191.02,194.29,2582852,498364213.0,211.61,173.13
2013-06-28,600519.SH,189.58,188.85,193.46,188.85,192.37,2807002,540002730.0,208.54,170.62
2013-06-27,600519.SH,188.72,188.72,192.35,188.09,189.58,3413576,651525208.0,207.59,169.85
2013-06-26,600519.SH,189.84,188.49,189.82,184.78,188.72,3290348,613847368.0,208.82,170.86
2013-06-25,600519.SH,185.62,185.56,190.3,176.03,189.84,5135249,952843639.0,204.18,167.06
2013-06-24,600519.SH,191.17,191.61,192.0,185.18,185.62,4080720,765344886.0,210.29,172.05
2013-06-21,600519.SH,191.74,190.04,195.88,187.5,191.17,3965419,762942568.0,210.91,172.57
2013-06-20,600519.SH,194.83,194.46,195.48,190.61,191.74,2558681,493350639.0,214.31,175.35
2013-06-19,600519.SH,191.65,190.88,195.5,188.2,194.83,2890918,556142175.0,210.82,172.49
2013-06-18,600519.SH,189.48,189.16,191.8,186.52,191.65,2737772,516512033.0,208.43,170.53
2013-06-17,600519.SH,194.02,194.27,194.98,189.21,189.48,2968927,568914661.0,213.42,174.62
2013-06-14,600519.SH,194.71,194.35,195.0,189.58,194.02,3251867,625711421.0,214.18,175.24
2013-06-13,600519.SH,196.26,195.12,198.48,192.01,194.71,4499864,876852216.0,215.89,176.63
2013-06-07,600519.SH,195.24,195.11,200.0,193.51,196.26,2547838,502253009.0,214.76,175.72
2013-06-06,600519.SH,201.17,201.21,204.8,201.21,201.66,3387735,688473447.0,221.29,181.05
2013-06-05,600519.SH,201.7,201.99,202.5,199.58,201.17,2372442,476555327.0,221.87,181.53
2013-06-04,600519.SH,202.08,202.3,205.3,201.65,201.7,4235692,862313622.0,222.29,181.87
2013-06-03,600519.SH,197.1,198.1,202.55,197.18,202.08,4025675,807356528.0,216.81,177.39
2013-05-31,600519.SH,200.25,200.97,201.4,197.0,197.1,2459056,490984247.0,220.28,180.23
2013-05-30,600519.SH,201.49,200.8,202.82,199.01,200.25,2501942,500916433.0,221.64,181.34
2013-05-29,600519.SH,202.14,203.0,206.87,201.35,201.49,3234002,659505373.0,222.35,181.93
2013-05-28,600519.SH,201.63,201.88,203.31,199.55,202.14,2367636,477386720.0,221.79,181.47
2013-05-27,600519.SH,200.93,201.97,202.1,198.0,201.63,2677812,536544405.0,221.02,180.84
2013-05-24,600519.SH,202.44,204.0,207.17,200.0,200.93,4507312,915894075.0,222.68,182.2
2013-05-23,600519.SH,199.47,199.6,206.49,199.6,202.44,6224745,1272531720.0,219.42,179.52
2013-05-22,600519.SH,195.02,195.65,200.6,195.1,199.47,4614964,917905229.0,214.52,175.52
2013-05-21,600519.SH,195.0,194.88,195.76,193.51,195.02,2310234,449227066.0,214.5,175.5
2013-05-20,600519.SH,195.91,196.8,198.48,194.45,195.0,3094406,605797988.0,215.5,176.32
2013-05-17,600519.SH,194.85,194.08,196.45,193.0,195.91,3355672,654713526.0,214.34,175.37
2013-05-16,600519.SH,194.66,194.01,200.51,192.0,194.85,4546227,893376381.0,214.13,175.19
2013-05-15,600519.SH,191.19,190.88,196.66,190.72,194.66,2326440,452499708.0,210.31,172.07
2013-05-14,600519.SH,197.68,196.1,197.1,190.01,191.19,3643160,701153965.0,217.45,177.91
2013-05-13,600519.SH,197.11,197.11,201.6,193.77,197.68,3257904,645155894.0,216.82,177.4
2013-05-10,600519.SH,197.18,197.01,200.92,196.01,197.11,4877659,970170014.0,216.9,177.46
2013-05-09,600519.SH,188.89,189.26,197.2,189.26,197.18,7013468,1370326170.0,207.78,170.0
2013-05-08,600519.SH,187.69,187.8,190.0,186.13,188.89,4241606,799534954.0,206.46,168.92
2013-05-07,600519.SH,177.8,179.02,188.34,179.02,187.69,7102055,1305178758.0,195.58,160.02
2013-05-06,600519.SH,172.45,173.0,177.98,171.98,177.8,3019639,529181415.0,189.7,155.2
2013-05-03,600519.SH,171.11,171.8,174.02,170.6,172.45,2146052,369986951.0,188.22,154.0
2013-05-02,600519.SH,173.99,173.0,173.05,169.03,171.11,2858679,489586430.0,191.39,156.59
2013-04-26,600519.SH,176.7,177.41,178.0,173.01,173.99,1630764,285787932.0,194.37,159.03
2013-04-25,600519.SH,174.87,174.02,177.56,173.22,176.7,2535969,446045076.0,192.36,157.38
2013-04-24,600519.SH,171.81,172.22,175.0,170.3,174.87,3040261,525381344.0,188.99,154.63
2013-04-23,600519.SH,173.71,173.5,174.98,171.7,171.81,3095262,535923146.0,191.08,156.34
2013-04-22,600519.SH,179.23,178.9,178.9,173.5,173.71,4274596,747616492.0,197.15,161.31
2013-04-19,600519.SH,179.15,179.4,179.88,176.89,179.23,3923838,701185036.0,197.07,161.24
2013-04-18,600519.SH,178.49,177.2,180.0,176.01,179.15,4195684,749007268.0,196.34,160.64
2013-04-17,600519.SH,173.16,173.6,178.77,173.55,178.49,4297408,760898345.0,190.48,155.84
2013-04-16,600519.SH,172.74,170.0,175.2,169.6,173.16,3913792,676673436.0,190.01,155.47
2013-04-15,600519.SH,172.23,172.27,173.66,170.02,172.74,2833673,487286254.0,189.45,155.01
2013-04-12,600519.SH,168.92,168.92,174.4,168.5,172.23,5980006,1032119622.0,185.81,152.03
2013-04-11,600519.SH,169.96,170.0,171.0,168.3,168.92,2972952,504695116.0,186.96,152.96
2013-04-10,600519.SH,163.6,164.0,171.11,162.7,169.96,7085838,1194391200.0,179.96,147.24
2013-04-09,600519.SH,164.32,163.89,164.9,162.7,163.6,2419465,396645807.0,180.75,147.89
2013-04-08,600519.SH,163.85,162.14,165.0,160.45,164.32,3773276,613230373.0,180.24,147.47
2013-04-03,600519.SH,163.71,163.68,165.0,163.18,163.85,2199050,360543770.0,180.08,147.34
2013-04-02,600519.SH,164.95,165.1,165.97,163.27,163.71,3252490,534554075.0,181.45,148.45
2013-04-01,600519.SH,168.86,168.09,168.46,164.58,164.95,2912880,483197214.0,185.75,151.97
2013-03-29,600519.SH,166.82,167.25,169.57,166.02,168.86,4771709,802924384.0,183.5,150.14
2013-03-28,600519.SH,166.79,166.08,168.18,162.31,166.82,4149090,685703919.0,183.47,150.11
2013-03-27,600519.SH,169.88,170.01,170.4,165.4,166.79,4766221,795809835.0,186.87,152.89
2013-03-26,600519.SH,169.03,169.1,171.21,168.41,169.88,3248009,551865776.0,185.93,152.13
2013-03-25,600519.SH,169.05,169.0,170.77,168.1,169.03,3196646,541959904.0,185.96,152.15
2013-03-22,600519.SH,166.78,166.48,169.9,165.71,169.05,4557863,767262032.0,183.46,150.1
2013-03-21,600519.SH,169.91,169.5,169.5,165.8,166.78,6539272,1091400974.0,186.9,152.92
2013-03-20,600519.SH,165.18,165.26,170.59,164.1,169.91,7189498,1202347854.0,181.7,148.66
2013-03-19,600519.SH,169.45,168.2,169.82,164.51,165.18,6341403,1052322589.0,186.4,152.51
2013-03-18,600519.SH,176.97,176.9,176.9,168.19,169.45,7823153,1336285511.0,194.67,159.27
2013-03-15,600519.SH,178.94,177.52,180.7,175.1,176.97,3596112,639236967.0,196.83,161.05
2013-03-14,600519.SH,183.83,182.5,184.77,178.66,178.94,3512400,635985859.0,202.21,165.45
2013-03-13,600519.SH,182.18,182.4,186.02,182.4,183.83,3076990,567812074.0,200.4,163.96
2013-03-12,600519.SH,185.2,186.0,186.1,180.0,182.18,2539365,465220571.0,203.72,166.68
2013-03-11,600519.SH,184.13,183.8,185.5,181.81,185.2,3496528,642927319.0,202.54,165.72
2013-03-08,600519.SH,183.86,186.01,187.5,183.67,184.13,3595978,667118431.0,202.25,165.47
2013-03-07,600519.SH,177.22,179.38,188.6,179.32,183.86,8519062,1573676093.0,194.94,159.5
2013-03-06,600519.SH,175.0,176.0,177.3,173.65,177.22,4922726,861725426.0,192.5,157.5
2013-03-05,600519.SH,174.72,175.42,176.46,173.86,175.0,3697471,648668784.0,192.19,157.25
2013-03-04,600519.SH,173.82,173.72,176.62,173.72,174.72,5207295,912360626.0,191.2,156.44
2013-03-01,600519.SH,175.0,174.3,175.96,172.99,173.82,3800345,661720749.0,192.5,157.5
2013-02-28,600519.SH,176.77,177.8,177.8,172.0,175.0,5678643,990766787.0,194.45,159.09
2013-02-27,600519.SH,177.37,176.61,178.7,175.56,176.77,3415815,602608232.0,195.11,159.63
2013-02-26,600519.SH,181.09,180.7,184.0,177.33,177.37,4375479,783158037.0,199.2,162.98
2013-02-25,600519.SH,185.59,184.0,185.35,180.26,181.09,3454909,629472576.0,204.15,167.03
2013-02-22,600519.SH,180.02,181.0,186.6,181.0,185.59,6286418,1163340820.0,198.02,162.02
2013-02-21,600519.SH,177.9,175.23,185.2,175.05,180.02,5383287,974530658.0,195.69,160.11
2013-02-20,600519.SH,177.92,177.0,179.98,175.02,177.9,3658226,650765308.0,195.71,160.13
2013-02-19,600519.SH,179.69,178.98,180.59,176.8,177.92,3773753,673362435.0,197.66,161.72
2013-02-18,600519.SH,187.86,188.3,188.3,179.0,179.69,5656978,1024714902.0,206.65,169.07
2013-02-08,600519.SH,185.17,185.15,188.4,184.3,187.86,4157253,778273770.0,203.69,166.65
2013-02-07,600519.SH,183.93,183.0,186.55,181.32,185.17,4856791,895061569.0,202.32,165.54
2013-02-06,600519.SH,184.43,184.98,185.07,182.0,183.93,4619517,849026089.0,202.87,165.99
2013-02-05,600519.SH,175.13,174.95,184.5,173.8,184.43,8782540,1575281159.0,192.64,157.62
2013-02-04,600519.SH,178.98,180.0,180.95,174.0,175.13,6496402,1142310991.0,196.88,161.08
2013-02-01,600519.SH,178.9,178.88,181.77,178.03,178.98,4526564,813241680.0,196.79,161.01
2013-01-31,600519.SH,180.12,181.2,181.8,177.77,178.9,3781623,678384682.0,198.13,162.11
2013-01-30,600519.SH,178.16,177.05,182.49,176.68,180.12,7137678,1285436676.0,195.98,160.34
2013-01-29,600519.SH,178.5,176.0,179.99,172.0,178.16,11544787,2034723439.0,196.35,160.65
2013-01-28,600519.SH,189.05,186.0,187.8,178.0,178.5,15829058,2857092951.0,207.96,170.15
2013-01-25,600519.SH,195.96,189.0,191.8,186.1,189.05,8000786,1508197810.0,215.56,176.36
2013-01-24,600519.SH,198.98,197.9,200.1,194.8,195.96,5947438,1171137855.0,218.88,179.08
2013-01-23,600519.SH,198.83,196.0,199.51,193.8,198.98,5101393,1006483564.0,218.71,178.95
2013-01-22,600519.SH,197.31,195.81,199.73,189.0,198.83,7381541,1425054465.0,217.04,177.58
2013-01-21,600519.SH,203.76,202.8,202.8,196.3,197.31,7477928,1482664898.0,224.14,183.38
2013-01-18,600519.SH,205.13,206.15,206.48,200.11,203.76,5531807,1122848386.0,225.64,184.62
2013-01-17,600519.SH,206.0,204.99,207.68,204.52,205.13,3620185,744614971.0,226.6,185.4
2013-01-16,600519.SH,210.85,205.0,206.8,203.68,206.0,6950165,1427067086.0,231.94,189.77
2013-01-15,600519.SH,209.42,208.79,212.1,206.82,210.85,5263508,1103130868.0,230.36,188.48
2013-01-14,600519.SH,211.26,208.5,210.3,202.81,209.42,6818358,1410483972.0,232.39,190.13
2013-01-11,600519.SH,214.5,213.72,215.15,209.88,211.26,3700999,784542945.0,235.95,193.05
2013-01-10,600519.SH,216.45,215.58,217.0,213.0,214.5,3052786,656830931.0,238.1,194.81
2013-01-09,600519.SH,210.84,211.5,217.65,211.5,216.45,5374932,1159330305.0,231.92,189.76
2013-01-08,600519.SH,204.29,203.18,210.85,203.18,210.84,6528698,1362186171.0,224.72,183.86
2013-01-07,600519.SH,206.94,205.88,205.88,202.5,204.29,4127139,840359829.0,227.63,186.25
2013-01-04,600519.SH,209.02,212.0,212.0,205.0,206.94,5837034,1205796538.0,229.92,188.12
2012-12-31,600519.SH,212.3,213.31,214.8,206.35,209.02,5191483,1085776117.0,233.53,191.07
2012-12-28,600519.SH,207.58,207.6,215.58,207.6,212.3,5658924,1202787580.0,228.34,186.82
2012-12-27,600519.SH,205.25,205.3,209.5,203.74,207.58,6092624,1259077997.0,225.78,184.73
2012-12-26,600519.SH,204.72,203.78,206.8,202.71,205.25,4486624,918674030.0,225.19,184.25
2012-12-25,600519.SH,204.58,202.9,206.87,201.22,204.72,5953352,1218659231.0,225.04,184.12
2012-12-24,600519.SH,216.6,212.01,212.01,200.0,204.58,10005074,2054317655.0,238.26,194.94
2012-12-21,600519.SH,218.4,217.69,219.0,215.83,216.6,2509281,544719331.0,240.24,196.56
2012-12-20,600519.SH,219.45,218.5,220.4,215.59,218.4,3443414,750851790.0,241.4,197.51
2012-12-19,600519.SH,214.53,213.13,221.0,213.01,219.45,4756978,1039482925.0,235.98,193.08
2012-12-18,600519.SH,211.09,211.21,216.78,211.17,214.53,4694545,1005177386.0,232.2,189.98
2012-12-17,600519.SH,207.92,206.0,213.66,202.0,211.09,7136126,1488539580.0,228.71,187.13
2012-12-14,600519.SH,205.7,203.0,209.5,198.5,207.92,7892633,1609442087.0,226.27,185.13
2012-12-13,600519.SH,211.86,209.89,214.98,205.1,205.7,6199646,1297953947.0,233.05,190.67
2012-12-12,600519.SH,202.31,205.0,211.99,202.5,211.86,6432531,1327462831.0,222.54,182.08
2012-12-11,600519.SH,198.79,198.5,208.0,198.5,202.31,9223260,1869715843.0,218.67,178.91
2012-12-10,600519.SH,198.79,198.79,198.79,198.79,198.79,0,0.0,0.0,0.0
2012-12-07,600519.SH,194.21,196.99,202.69,196.58,198.79,9950141,1983064728.0,213.63,174.79
2012-12-06,600519.SH,196.64,196.2,197.0,184.0,194.21,11756199,2244829139.0,216.3,176.98
2012-12-05,600519.SH,196.95,194.3,200.52,188.63,196.64,11170381,2172380167.0,216.65,177.26
2012-12-04,600519.SH,200.19,195.01,199.98,190.8,196.95,7870541,1534594318.0,220.21,180.17
2012-12-03,600519.SH,216.01,213.0,213.0,199.05,200.19,7937236,1620343239.0,237.61,194.41
2012-11-30,600519.SH,219.28,219.2,219.2,213.21,216.01,2137137,459310347.0,241.21,197.35
2012-11-29,600519.SH,218.39,218.4,220.12,218.14,219.28,1567574,343521807.0,240.23,196.55
2012-11-28,600519.SH,219.76,219.25,219.25,217.0,218.39,1501708,328018453.0,241.74,197.78
2012-11-27,600519.SH,217.05,217.05,221.09,216.18,219.76,2045885,447807811.0,238.76,195.35
2012-11-26,600519.SH,222.23,221.41,221.8,215.5,217.05,2195475,478884312.0,244.45,200.01
2012-11-23,600519.SH,217.29,215.02,223.0,215.01,222.23,2984464,655947672.0,239.02,195.56
2012-11-22,600519.SH,218.65,207.5,217.46,206.8,217.29,5152080,1093946850.0,240.52,196.79
2012-11-21,600519.SH,215.96,215.85,219.8,211.79,218.65,3333464,719458140.0,237.56,194.36
2012-11-20,600519.SH,214.05,212.85,218.34,212.5,215.96,3807816,820492572.0,235.46,192.65
2012-11-19,600519.SH,224.4,224.4,224.4,208.9,214.05,7048401,1508795035.0,246.84,201.96
2012-11-16,600519.SH,227.25,226.8,226.95,222.5,224.4,1967713,441363632.0,249.98,204.53
2012-11-15,600519.SH,230.65,229.0,229.0,226.33,227.25,1140061,259657230.0,253.72,207.59
2012-11-14,600519.SH,228.06,228.38,231.0,226.5,230.65,1223848,280680242.0,250.87,205.25
2012-11-13,600519.SH,231.46,231.0,231.0,225.7,228.06,2044777,465306375.0,254.61,208.31
2012-11-12,600519.SH,234.81,235.0,235.78,228.89,231.46,2046433,472928286.0,258.29,211.33
2012-11-09,600519.SH,234.1,234.09,235.8,233.66,234.81,1167006,273825060.0,257.51,210.69
2012-11-08,600519.SH,237.47,235.99,236.95,233.85,234.1,1626181,382711598.0,261.22,213.72
2012-11-07,600519.SH,235.93,235.0,238.03,235.0,237.47,1621759,383915183.0,259.52,212.34
2012-11-06,600519.SH,242.92,242.41,242.41,235.5,235.93,4171323,991450620.0,267.21,218.63
2012-11-05,600519.SH,248.36,246.99,246.99,241.2,242.92,2266559,552311463.0,273.2,223.52
2012-11-02,600519.SH,249.4,249.2,250.5,246.28,248.36,1697481,420531725.0,274.34,224.46
2012-11-01,600519.SH,247.34,248.21,250.85,246.35,249.4,1819126,453437145.0,272.07,222.61
2012-10-31,600519.SH,244.58,244.52,247.94,243.65,247.34,1584535,390460776.0,269.04,220.12
2012-10-30,600519.SH,241.82,241.8,245.49,241.21,244.58,1561011,380664727.0,266.0,217.64
2012-10-29,600519.SH,241.09,241.59,243.6,239.05,241.82,1449080,349849288.0,265.2,216.98
2012-10-26,600519.SH,246.07,248.72,248.98,240.07,241.09,2455909,596652705.0,270.68,221.46
2012-10-25,600519.SH,246.28,247.0,248.0,244.3,246.07,915980,225725463.0,270.91,221.65
2012-10-24,600519.SH,244.7,244.6,247.12,244.1,246.28,1097208,269652766.0,269.17,220.23
2012-10-23,600519.SH,250.54,250.8,250.8,244.6,244.7,1870276,461008027.0,275.59,225.49
2012-10-22,600519.SH,253.0,252.68,253.53,247.8,250.54,1911744,478244292.0,278.3,227.7
2012-10-19,600519.SH,251.22,251.25,254.96,251.25,253.0,1862954,472389448.0,276.34,226.1
2012-10-18,600519.SH,248.78,249.25,254.5,249.0,251.22,2227806,561905413.0,273.66,223.9
2012-10-17,600519.SH,249.81,249.81,250.5,247.9,248.78,1598080,397637468.0,274.79,224.83
2012-10-16,600519.SH,245.71,245.11,251.08,245.11,249.81,2773791,690466784.0,270.28,221.14
2012-10-15,600519.SH,243.51,244.77,247.24,244.77,245.71,1888333,464547296.0,267.86,219.16
2012-10-12,600519.SH,241.93,242.62,244.79,241.73,243.51,1174212,285916686.0,266.12,217.74
2012-10-11,600519.SH,243.82,242.35,243.75,241.13,241.93,1062599,257483485.0,268.2,219.44
2012-10-10,600519.SH,244.15,243.0,244.83,240.75,243.82,1345670,327126305.0,268.57,219.74
2012-10-09,600519.SH,239.94,240.98,245.05,240.04,244.15,2341089,569554621.0,263.93,215.95
2012-10-08,600519.SH,245.8,245.3,245.3,237.48,239.94,2360828,566527560.0,270.38,221.22
2012-09-28,600519.SH,240.69,239.02,245.95,239.0,245.8,3128344,760146554.0,264.76,216.62
2012-09-27,600519.SH,235.87,235.0,241.58,234.53,240.69,2714042,650222918.0,259.46,212.28
2012-09-26,600519.SH,238.51,238.0,240.56,233.7,235.87,2036267,482230825.0,262.36,214.66
2012-09-25,600519.SH,232.36,232.47,238.58,231.5,238.51,2623050,619272096.0,255.6,209.12
2012-09-24,600519.SH,230.59,229.0,232.98,228.08,232.36,1763483,408195802.0,253.65,207.53
2012-09-21,600519.SH,229.04,228.31,233.0,228.12,230.59,1567968,361373291.0,251.94,206.14
2012-09-20,600519.SH,231.56,230.9,232.79,228.89,229.04,2151753,496309722.0,254.72,208.4
2012-09-19,600519.SH,240.33,239.54,241.0,230.15,231.56,4099132,958082585.0,264.36,216.3
2012-09-18,600519.SH,241.3,240.79,243.1,239.5,240.33,1827708,441080167.0,265.43,217.17
2012-09-17,600519.SH,244.76,245.0,246.68,241.2,241.3,2001452,488152584.0,269.24,220.28
2012-09-14,600519.SH,239.98,241.0,245.15,239.11,244.76,2458683,597041985.0,263.98,215.98
2012-09-13,600519.SH,240.26,240.45,241.54,238.3,239.98,1429423,342849642.0,264.29,216.23
2012-09-12,600519.SH,239.73,241.5,246.5,238.9,240.26,2902325,703237246.0,263.7,215.76
2012-09-11,600519.SH,241.68,240.3,240.3,237.98,239.73,1613572,385605480.0,265.85,217.51
2012-09-10,600519.SH,241.6,241.71,246.0,239.28,241.68,2816965,683513906.0,265.76,217.44
2012-09-07,600519.SH,231.75,233.2,243.0,233.2,241.6,4281280,1023079148.0,254.93,208.58
2012-09-06,600519.SH,234.06,234.25,234.5,229.1,231.75,2079419,481683557.0,257.47,210.65
2012-09-05,600519.SH,233.43,232.5,234.97,232.0,234.06,2749049,643292488.0,256.77,210.09
2012-09-04,600519.SH,219.76,237.0,238.0,231.0,233.43,11150873,2606767797.0,241.74,197.78
2012-09-03,600519.SH,219.76,219.76,219.76,219.76,219.76,0,0.0,0.0,0.0
2012-08-31,600519.SH,217.88,218.0,222.0,217.2,219.76,2248472,496296849.0,239.67,196.09
2012-08-30,600519.SH,219.16,216.99,219.19,213.5,217.88,4834871,1046698765.0,241.08,197.24
2012-08-29,600519.SH,225.53,225.0,225.0,218.77,219.16,3042567,674492583.0,248.08,202.98
2012-08-28,600519.SH,228.5,229.0,230.58,225.01,225.53,2029476,461461656.0,251.35,205.65
2012-08-27,600519.SH,231.88,230.5,230.63,227.15,228.5,2089940,478778009.0,255.07,208.69
2012-08-24,600519.SH,228.27,227.21,232.91,227.05,231.88,2167620,500922594.0,251.1,205.44
2012-08-23,600519.SH,232.18,231.9,231.9,226.07,228.27,2795600,639443950.0,255.4,208.96
2012-08-22,600519.SH,235.79,236.92,236.92,230.0,232.18,2042310,473902047.0,259.37,212.21
2012-08-21,600519.SH,232.65,232.67,239.9,232.67,235.79,2632324,624105412.0,255.92,209.39
2012-08-20,600519.SH,229.62,229.61,232.68,225.98,232.65,2405208,554470085.0,252.58,206.66
2012-08-17,600519.SH,239.28,238.42,238.42,228.5,229.62,5907195,1365745648.0,263.21,215.35
2012-08-16,600519.SH,244.13,244.26,245.5,239.07,239.28,3148258,758259700.0,268.54,219.72
2012-08-15,600519.SH,247.5,246.98,247.4,243.5,244.13,2272348,556345599.0,272.25,222.75
2012-08-14,600519.SH,248.0,248.0,249.99,245.0,247.5,1878686,465808752.0,272.8,223.2
2012-08-13,600519.SH,248.21,248.48,249.68,246.8,248.0,2303706,572237191.0,273.03,223.39
2012-08-10,600519.SH,260.92,251.0,254.7,244.02,248.21,9122580,2273430545.0,287.01,234.83
2012-08-09,600519.SH,252.8,251.8,261.65,251.2,260.92,3067240,789861698.0,278.08,227.52
2012-08-08,600519.SH,251.9,252.46,254.0,249.0,252.8,1489341,375890830.0,277.09,226.71
2012-08-07,600519.SH,248.83,248.82,252.77,248.12,251.9,1811918,454543099.0,273.71,223.95
2012-08-06,600519.SH,246.96,246.64,249.6,245.2,248.83,1732099,428757448.0,271.66,222.26
2012-08-03,600519.SH,242.16,242.5,247.0,242.17,246.96,1647273,403397229.0,266.38,217.94
2012-08-02,600519.SH,243.05,243.11,245.49,241.15,242.16,1705477,414452980.0,267.36,218.75
2012-08-01,600519.SH,246.44,246.18,248.63,241.89,243.05,2671517,654397913.0,271.08,221.8
2012-07-31,600519.SH,249.84,249.5,254.0,246.05,246.44,1946572,487548460.0,274.82,224.86
2012-07-30,600519.SH,249.45,249.25,252.6,247.55,249.84,1749531,439211392.0,274.4,224.51
2012-07-27,600519.SH,250.44,250.88,252.0,246.8,249.45,1842165,458534524.0,275.48,225.4
2012-07-26,600519.SH,255.55,254.9,259.5,249.7,250.44,2341879,594576399.0,281.11,230.0
2012-07-25,600519.SH,249.38,250.0,255.8,249.51,255.55,2617022,664005628.0,274.32,224.44
2012-07-24,600519.SH,242.58,240.61,254.18,240.61,249.38,3437214,853488549.0,266.84,218.32
2012-07-23,600519.SH,243.08,239.88,243.46,239.0,242.58,1981140,477867229.0,267.39,218.77
2012-07-20,600519.SH,246.21,245.49,250.74,242.89,243.08,2605464,644548783.0,270.83,221.59
2012-07-19,600519.SH,244.96,243.99,248.55,243.05,246.21,2658099,654750767.0,269.46,220.46
2012-07-18,600519.SH,253.76,253.6,255.9,239.9,244.96,7404692,1815273721.0,279.14,228.38
2012-07-17,600519.SH,262.25,260.0,260.99,253.31,253.76,3603098,925218299.0,288.48,236.03
2012-07-16,600519.SH,262.7,262.1,266.08,261.9,262.25,2953356,779744589.0,288.97,236.43
2012-07-13,600519.SH,256.06,255.67,264.0,255.3,262.7,2954811,769107549.0,281.67,230.45
2012-07-12,600519.SH,258.01,258.11,265.01,255.0,256.06,3727302,968810613.0,283.81,232.21
2012-07-11,600519.SH,250.4,250.92,258.33,248.38,258.01,3200994,808688574.0,275.44,225.36
2012-07-10,600519.SH,254.73,254.5,257.19,249.87,250.4,2698710,683253815.0,280.2,229.26
2012-07-09,600519.SH,259.99,259.88,263.0,254.63,254.73,2852711,736832305.0,285.99,233.99
2012-07-06,600519.SH,251.66,251.95,261.98,250.2,259.99,3915883,1005403254.0,276.83,226.49
2012-07-05,600519.SH,254.66,251.6,253.99,249.16,251.66,2274937,572395284.0,280.13,229.19
2012-07-04,600519.SH,254.94,257.0,259.9,252.0,258.66,4503524,1155572210.0,280.43,229.45
2012-07-03,600519.SH,241.85,241.3,255.0,241.01,254.94,5015863,1255671521.0,266.04,217.67
2012-07-02,600519.SH,239.15,240.0,244.94,236.02,241.85,2573126,622505563.0,263.07,215.24
2012-06-29,600519.SH,236.14,235.37,241.0,235.37,239.15,2322419,555873153.0,259.75,212.53
2012-06-28,600519.SH,241.9,241.88,242.0,235.99,236.14,2221341,529704806.0,266.09,217.71
2012-06-27,600519.SH,237.85,238.0,242.31,238.0,241.9,2325714,559606599.0,261.64,214.07
2012-06-26,600519.SH,237.6,237.2,238.88,232.62,237.85,2612247,615182456.0,261.36,213.84
2012-06-25,600519.SH,239.78,238.1,241.96,237.5,237.6,1843405,440645799.0,263.76,215.8
2012-06-21,600519.SH,243.56,243.56,243.6,238.8,239.78,1703403,409685074.0,267.92,219.2
2012-06-20,600519.SH,243.7,243.83,244.39,242.0,243.56,1139346,277398320.0,268.07,219.33
2012-06-19,600519.SH,246.46,245.11,248.17,241.96,243.7,1729994,423906505.0,271.11,221.81
2012-06-18,600519.SH,243.38,243.41,248.31,243.41,246.46,1953835,482525469.0,267.72,219.04
2012-06-15,600519.SH,244.59,245.02,246.41,239.77,243.38,1985984,483582930.0,269.05,220.13
2012-06-14,600519.SH,238.99,238.0,245.79,237.22,244.59,2870473,698222394.0,262.89,215.09
2012-06-13,600519.SH,233.85,234.5,239.18,233.1,238.99,2046347,485626133.0,257.24,210.47
2012-06-12,600519.SH,235.55,234.21,236.49,232.13,233.85,1637252,382922345.0,259.11,212.0
2012-06-11,600519.SH,238.98,238.9,240.23,233.4,235.55,3306123,780468481.0,262.88,215.08
2012-06-08,600519.SH,237.98,239.0,240.18,236.0,238.98,1728624,411908852.0,261.78,214.18
2012-06-07,600519.SH,236.58,238.39,240.66,236.8,237.98,1967730,470452059.0,260.24,212.92
2012-06-06,600519.SH,240.8,241.0,242.0,236.41,236.58,1872894,445576921.0,264.88,216.72
2012-06-05,600519.SH,236.53,237.48,241.8,237.21,240.8,2456131,588242228.0,260.18,212.88
2012-06-04,600519.SH,240.37,238.0,242.99,236.47,236.53,2432761,581257511.0,264.41,216.33
2012-06-01,600519.SH,236.68,238.0,243.0,236.71,240.37,3850434,923904347.0,260.35,213.01
2012-05-31,600519.SH,228.66,228.2,237.8,228.0,236.68,3736705,877484818.0,251.53,205.79
2012-05-30,600519.SH,225.49,227.51,229.98,227.0,228.66,2570070,587866122.0,248.04,202.94
2012-05-29,600519.SH,225.49,225.49,225.49,225.49,225.49,0,0.0,0.0,0.0
2012-05-28,600519.SH,218.58,218.01,225.9,217.81,225.49,2783372,618961099.0,240.44,196.72
2012-05-25,600519.SH,220.24,220.24,220.87,216.0,218.58,3056929,667952251.0,242.26,198.22
2012-05-24,600519.SH,230.47,229.8,232.77,217.88,220.24,5374347,1201209541.0,253.52,207.42
2012-05-23,600519.SH,229.28,229.25,232.1,228.0,230.47,2472263,570787761.0,252.21,206.35
2012-05-22,600519.SH,223.19,225.01,231.5,225.01,229.28,4145847,951034142.0,245.51,200.87
